global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
792.0066070432031	2.765541203923931	627274.4656000867	7.648218150601025	1218.9534587934322	0.4164377650397455	1485847.5347044717	0.1734204121512982	766.4714763169633	3.009377523862554	587478.5240075052	9.056353081129116	796.1428749668789	808.1844823736893	1.015759	22.155136	0.0440060182925846	0.0225966078204306	-0.0414791093	0.0858585581	0.1522560682	0.0929666541	-0.0543884323	0.0461324348	-0.1781776801	0.0372152248	0.0600890048	-0.09863719	0.0511907108	0.0942127689	0.0661485022	-0.1010652424	0.0388395607	-0.1645759104	0.0179729434	-0.0773058045	-0.0513130841	0.0460844322	-0.1059287594	0.0274755529	-0.021510279	0.1039383008	-0.0637381482	-0.0640420077	-0.120215898	-0.0037527943	0.1131807566	-0.1153101403	-0.1323944512	-0.0133503858	-0.100947928	0.0609872083	0.2062292813	0.0363952594	0.0572436013	-0.0921335488	0.1727599737	0.0643130216	0.0496159246	0.1017507667	-0.0353752299	0.0302391604	0.0042072179	0.0659699378	-0.1355767632	0.1272974506	0.0358245043	0.0579540692	-0.0278621425	0.1842565731	0.0710421566	-0.087262073	-0.0017512735	-0.008483319	-0.0154389996	-0.0450302019	-0.0343435023	0.0934806226	-0.1087011492	-0.0461521135	0.025065937	-0.0211398683	-0.0623305982	0.0608131685	-0.0026034294	-0.0410470675	-0.0613202365	-0.0003012012	0.0013514862	0.0441162056	0.2492836297	-0.0574011607	0.1126950215	0.1231877606	-0.0926019713	-0.0068065893	-0.0189880044	0.0836194682	-0.1335559507	0.0193199291	-0.0819156882	-0.0981689315	-0.1387344534	0.0890838648	0.0210380073	0.0433065457	0.0138273572	-0.0640644873	0.0637212864	0.0264477996	-0.0137290205	-0.1070491298	0.0883799403	-0.046596567	-0.0523636151	-0.2193984965	0.0321688608	-0.0941060223	-0.0230001471	0.0408161459	0.1432659946	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	0.017071770009025	0.0045100124819441	2.034021258729247e-05	0.000291445331241	0.0159409072203544	-5.670867179220079e-05	0.0002541125230079	3.2158734564355494e-09	0.0327238427981129	0.0068376467633868	4.675341326085532e-05	0.0010708498874756	-0.0001360052822899	-0.0002639859461345	6.968857975652715e-08	1.849743681075539e-08	-5.898781817337273e-05	0.0003130188838944	9.798082167451292e-08	3.479562692854882e-09	-0.0001790043655162	-7.502817748030002e-05	5.629227416015399e-09	3.204256287385733e-08	0.0	0.0	0.0	0.0	0.0
791.888135043898	-0.1184719993050293	627086.818423303	0.0140356146193308	1219.9490682995272	0.9956095060949792	1488275.7292448846	0.9912382886266884	766.7556335471032	0.2841572301399537	587914.2015762196	0.0807453314408106	796.3518765107902	804.7611432226081	0.90667	19.775757	0.0819587676508147	0.0368528194455161	-0.0268974477	0.0496764525	0.13302829	0.13194545	0.0442594196	0.0542615254	-0.1674919089	0.0997050198	0.0100448389	0.021905276	0.1419037973	0.0809311595	0.1222601638	-0.0469437962	-0.0404534525	-0.1373155849	-0.0043321784	-0.073519495	-0.0528783175	-0.0646418977	-0.1668331202	-0.0288419369	-0.0065351768	0.2663421184	0.1062362676	-0.0700587189	-0.0091774922	0.060641357	0.0615661216	0.0876228709	-0.0040394579	0.0534082048	-0.0069490752	-0.126282218	0.0376085267	0.0533724585	0.1988931394	-0.0385552426	-0.0103906093	-0.1845714426	0.0531544725	-0.1180157782	0.0707427352	-0.0369354071	-0.073256661	-0.0455291011	-0.0193995921	0.103317447	-0.0290891471	0.1043441634	-0.0161102817	0.1326032408	0.1235013307	-0.1370273943	-0.0914880312	-0.1706161253	-0.0546807736	-0.1355601393	-0.0507759339	-0.0630510535	-0.0093530905	0.0558038192	-0.0090301158	0.1355245674	-0.0418079596	0.0676071509	-0.0257702499	0.0406069702	0.0475924165	-0.0949559264	0.0635392976	0.0935728447	0.050077644	0.0275097438	0.0670600966	-0.0548668855	-0.1475809821	-0.050035118	0.0337828933	0.0068149338	-0.1166542156	0.0284553497	-0.1570538062	-0.0603505619	0.0646493119	0.0543856296	0.0137526377	-0.0401493895	0.0008780358	-0.0681498643	-0.0405763581	-0.1316968506	0.2147688044	-0.0098308882	0.0571649731	0.064491086	-0.0278908767	0.0233543222	0.1244749458	0.0446682196	-0.220067254	-0.0053618919	-0.0512396271	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	0.0136006682101736	-0.0034711017988513	1.2048547697989418e-05	0.0001849781757632	0.0329921547911737	0.0170512475708193	0.0010884822777647	0.0002907450437213	0.0526096485467633	0.0198858057486504	0.000395445270273	0.0027677751202139	-0.0003020227347302	-0.0001660174524403	2.756179451476728e-08	9.121773229390877e-08	0.0002239691660446	0.0002829569842179	8.00646549177301e-08	5.0162187338713606e-08	0.0002030334484754	0.0003820378139916	1.459528913194804e-07	4.1222581199812915e-08	0.0	0.0	0.0	0.0	0.0
792.4433072792633	0.5551722353652622	627966.3952516969	0.308216210920462	1223.3617904900575	3.412722190530303	1496614.0704310394	11.64667274973795	766.4333434578689	-0.3222900892343432	587420.0699640076	0.1038709016186809	797.1155876570168	816.7362940888656	0.968421	21.122618	0.1729037317721927	0.1204498945839996	-0.0347511732	-0.0261169071	0.1530663205	0.0931011944	0.0610169441	0.0736968811	-0.1538198642	0.100840263	0.0179230752	0.0109261252	0.0354402633	0.0635810972	0.0842018057	-0.1259294931	-0.0146073127	-0.0556508354	-0.0880109962	-0.1102670842	-0.1660142397	-0.0932688604	0.0544509985	0.0627120285	-0.0486937541	0.00749095	0.0736800954	-0.0619875256	-0.1524345693	0.0913694806	0.0430699314	-0.0166540293	-0.1217493899	-0.129370349	-0.0952463103	-0.0972593599	0.1772473998	0.036830091	-0.1925075134	-0.0672858223	0.1074973179	-0.0889860854	-0.0408584827	-0.09320219	-0.0912054236	-0.0274283397	0.0128269258	0.0905530661	-0.0636680133	-0.0228340802	0.0219406261	0.1326118296	-0.0258296647	0.0707783778	0.1435491307	-0.0947496454	-0.141681524	-0.0388855846	0.0013669835	-0.0383215345	0.1510844958	0.0080016347	-0.0524227698	0.1199034945	0.0135290636	0.1155071111	-0.1073791144	0.0696174279	-0.0723749987	0.1315882471	0.0130672686	0.1204342554	0.0334187301	0.1661087884	0.1854225324	0.0563007245	-0.0630434446	-0.0062508183	0.0626271323	-0.0016913983	0.0762936973	0.0716121235	-0.0500077731	0.0492834914	-0.1757427177	0.0677146019	0.1300299224	0.0624847455	-0.075930183	-0.0133819663	-0.0816866467	-0.0743027931	-0.0140421914	-0.0479467183	-0.0373012872	-0.1287538087	-0.0561894799	0.0030029291	-0.1086924948	0.0015642737	0.1308277527	-0.0521179493	-0.124089621	-0.1304479969	0.148525183	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	0.0157090222636497	0.002108354053476	4.445156814809095e-06	0.0002467733804798	-0.0812437575377771	-0.1142359123289508	0.0066005481388571	0.0130498436656277	0.0862707442166623	0.0336610956698989	0.001133069361698	0.0074426413076967	-0.0003110039253976	-8.981190667399974e-06	8.066178580419237e-11	9.672344161271593e-08	0.0004859974959443	0.0002620283298997	6.865884567002601e-08	2.3619356606412994e-07	1.6075574645162968e-05	-0.0001869578738302	3.4953246587122834e-08	2.584241001722065e-10	0.0	0.0	0.0	0.0	0.0
790.486752068841	-1.956555210422266	624869.3051963453	3.828108291430518	1221.0671750079796	-2.294615482077916	1491005.0458819678	5.2652602105916655	765.2383542173329	-1.1949892405359606	585589.7387652523	1.4279992849967118	797.6928070944833	822.9709539689516	1.156051	25.215092	0.1419268297200384	0.1032822393427372	-0.070376047	-0.1662728388	0.1001399411	0.0154772195	0.1308319053	0.1568773894	-0.0412009027	0.0334438555	-0.1083537841	0.0207288166	-0.1597137009	-0.0078185902	-0.0053957146	-0.1807829712	-0.0195246729	0.0687565298	-0.0975979862	-0.0269360467	0.0166170309	-0.0665852717	0.0077044882	-0.1237819414	-0.0169169018	0.0229964834	0.2287326882	0.0486076266	-0.0283204256	-0.0897157927	-0.1096318488	0.0824984219	-0.0897587121	0.0494153189	0.0125508994	-0.0463832822	-0.0160342765	0.0331354257	-0.0376574034	0.1446071652	-0.0185275144	0.0189135482	-0.0972489666	0.0835067241	-0.0329268157	0.0258756361	-0.1584546773	-0.0415672309	0.0228274657	-0.0287027585	0.1114675068	0.1662381532	0.0153205574	-0.0696154489	0.0647270665	0.0599494231	0.0138075777	0.1750934295	-0.0671602176	-0.0434709812	-0.0260210689	-0.0177134858	-0.0034837061	0.2019942403	-0.0621617576	0.0243202576	-0.0502525456	0.0778269309	0.0672916711	-0.0954424336	-0.0752133482	-0.0842007354	-0.0429127883	-0.0788472852	0.0116320574	0.0336436839	-0.0471784171	-0.1702657095	0.0329156803	-0.0673181097	-0.0170792047	0.1627336566	0.0687687992	-0.0421151337	-0.0778060576	0.0042861065	0.1405636134	0.1500175887	-0.015221986	0.079517151	0.0843670665	-0.0193693567	-0.0749501486	0.1264537084	-0.0110964301	0.0277854964	-0.2056078328	0.1013115805	-0.0421131168	-0.0166320369	0.1215980947	-0.1087323962	0.2558427432	-0.0068128938	0.0259901149	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	0.0179128303630449	0.0022038080993952	4.856770138959892e-06	0.0003208694916152	0.0204574351596136	0.1017011926973907	0.0004185066533097	0.0103431325960717	0.0740076892915766	-0.0122630549250856	0.0001503825160956	0.0054771380742785	-0.0006870374838289	-0.0003760335584312	1.414012370665059e-07	4.7202050418594606e-07	0.0004859469712239	-5.0524720400025366e-08	2.5527473715007392e-15	2.361444588416819e-07	0.0001551669714568	0.0001390913968116	1.934641666701227e-08	2.4076789031075386e-08	0.0	0.0	0.0	0.0	0.0
788.5989094319154	-1.8878426369255976	621888.2399572064	3.5639498217941936	1225.109822106269	4.042647098289308	1500894.0762212535	16.34299556130696	764.0619902975479	-1.1763639197849898	583790.7250174503	1.383832071771906	796.9761884525685	824.6620472556666	1.13161	24.682003	0.0956679477003335	0.0492472006576572	-0.0465323689	-0.1477687807	-0.0803354237	-0.0900558909	0.0815881806	0.0807188108	0.1300475593	0.0422381458	-0.0947515504	0.0502530362	-0.0131770911	-0.0469730203	-0.059115988	-0.0510385257	0.0612660514	0.1124294721	-0.0304359385	0.1210586935	-0.0763696467	-0.0484904166	0.0082197036	0.1657211534	0.0100647647	-0.1078785225	-0.0136952396	0.0505201385	-0.0554277961	-0.0139048026	-0.1703998309	-0.0399245394	-0.0718254186	-0.0680935683	-0.1327639494	-0.0726933985	-0.076137481	0.0718116546	0.0220112101	-0.1700625798	-0.1967915823	-0.0222316414	0.1083159629	-0.0699871309	0.0116713965	-0.0330272991	-0.0949551939	0.0676292424	0.0195651623	0.0574009348	0.0643754471	0.0199364482	-0.044053472	-0.1344571846	-0.0534441761	0.1127502819	-0.0356677617	-0.0432553083	-0.1025972289	0.1392215233	0.1153585594	-0.0045141146	-0.0075805994	0.0936013564	-0.1620602281	-0.0029591443	-0.0378505319	0.0694273386	0.0074091653	0.1663934147	-0.0799800779	-0.007552797	-0.0104172912	-0.0932469165	0.0278992004	-0.1206369046	-0.0795911421	0.0637225104	0.0939286377	0.1088805281	-0.0382991992	0.0037791162	0.1182648779	-0.0188376683	0.0743058347	0.0759507376	0.0231583112	0.0318005875	0.0616433051	0.1142898911	-0.0117344559	0.0131394438	0.0539359464	0.1904197279	0.0722949909	-0.1139148982	0.0551117796	-0.0943437329	0.1175434714	0.0373770769	-0.130837787	-0.147783876	-0.0191915438	-0.2034948201	0.0166173954	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	0.019029461181816	0.0011166308187711	1.246864385429417e-06	0.0003621203928702	-0.0188421823782647	-0.0392996175378783	0.0003550278367757	0.0015444599386235	0.0866469551382707	0.0126392658466941	0.0001597510411434	0.0075076948347334	-0.0001679704493097	0.0005190670345192	2.694305863245564e-07	2.821407184130249e-08	0.0005580086103966	7.206163917270007e-05	5.192879840256421e-09	3.113736092767446e-07	-0.0001059530247911	-0.0002611199962479	6.818365244050331e-08	1.1226043462383452e-08	0.0	0.0	0.0	0.0	0.0
789.1177694359326	0.5188600040171423	622706.8540395417	0.2692157037686689	1217.0505120540872	-8.059310052181672	1481211.9488911158	64.95247851719655	764.3580649800604	0.2960746825124261	584243.2515000622	0.0876602176248339	795.9199976696877	808.8435376669231	0.969477	21.145651	0.0682624885927914	0.0362436186241526	-0.0339128918	-0.01404279	-0.1202943332	-0.1526409361	0.0024264894	0.0191333316	0.1566062498	-0.0168183864	0.0641130246	0.0180173795	-0.1124499435	-0.0231052058	-0.0562759218	-0.0536361331	0.0763590179	0.0738192469	0.1166495942	0.1757513341	-0.0108290433	-0.1260113179	0.1209147257	0.0909704464	-0.0043750167	-0.0122527201	-0.0412749924	0.1056303638	0.0785728689	-0.065532979	-0.1813538079	-0.0936194393	0.0326154691	-0.1252411708	0.0358142215	-0.0766309822	0.0294151564	0.0952256834	0.0697239991	-0.0648894267	-0.0031796257	-0.2437567496	-0.0081716745	0.2077794409	0.0514054198	0.0003019677	-0.0159114802	0.0670348138	0.0506348585	-0.0220296811	0.0850995212	-0.018659764	-0.0672253344	-0.056436398	-0.1766045613	0.0883172048	-0.0389019814	0.0819232949	-0.0580703793	-0.0183468131	0.1918595431	0.1427180849	-0.0569094462	0.0475378543	-0.1057335769	0.097407296	0.050892253	-0.0699735604	-0.0687250596	0.1053741975	0.1301436286	-0.0092273642	-0.0501763443	-0.0595872984	0.0202361645	0.0374138922	0.0520878343	-0.0082441627	-0.0134077759	-0.1001011743	0.0062173521	0.0536440393	0.112118244	0.0562824631	0.1176409092	0.0632321338	0.0901458059	0.0663608905	0.0327499705	0.1309636092	-0.1870727845	0.0394448824	-0.0033212874	0.0939443156	0.143026962	-0.0119112774	-0.1005463474	-0.0162826722	0.060462236	-0.0036072188	0.0325838797	-0.082865562	-0.0575267686	-0.0072922554	0.1268040451	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	0.0109087057938239	-0.0081207553879921	6.594666807160273e-05	0.0001189998620962	-0.0443582136913391	-0.0255160313130743	0.0019676511218865	0.0006510678539697	0.1064204770158596	0.0197735218775889	0.0003909921674434	0.0113253179282831	-0.0003789771660075	-0.0002110067166978	4.452383449158565e-08	1.4362369235507622e-07	0.0004860171705887	-7.199143980790004e-05	5.1827674056144945e-09	2.3621269010704555e-07	-9.190758101407814e-05	1.4045443777021865e-05	1.9727449089348214e-10	8.447003447859337e-09	0.0	0.0	0.0	0.0	0.0
790.5350742448475	1.417304808914878	624945.7036113065	2.0087529213732385	1217.6542693260578	0.6037572719706077	1482681.9196079758	0.3645228434573903	764.856046729807	0.4979817497466001	585004.7722191487	0.2479858230806854	796.2357320448061	816.1943880156467	0.879209	19.176779	0.0145721044290961	0.0073502922523921	-0.0152632619	0.0055342924	-0.0213184005	-0.1859150242	-0.1253189438	0.0063839148	0.077801843	-0.0052180703	0.095158311	-0.037741827	-0.1093445158	-0.1465255197	-0.0349902699	-0.0474692026	0.0813352333	0.0698455863	0.1607638931	0.0433072426	0.0723146377	-0.117520482	0.0517706758	0.2015710499	-0.0530007476	-0.0388985985	0.1311987467	0.1466062947	-0.0661418301	-0.0036612506	-0.0921875606	-0.0779752429	0.1137318309	-0.0606184884	0.0804577884	0.0944695893	0.0214176888	0.0486476655	0.0683078502	-0.0083097139	0.1130239668	0.1401124738	0.0997625886	-0.1241448721	-0.1374321636	-0.0182644916	0.0194852591	-0.049075915	-0.1142603605	-0.0018358607	0.053657076	-0.0222932535	-0.0878232319	-0.0258806345	-0.1771901596	-0.0272896961	0.070246556	0.027928177	-0.0056177378	0.0012906667	0.0962774683	0.18398087	0.0627093847	0.1735488401	0.0444685853	-0.0021661882	-0.0227740822	-0.062955107	-0.0278759048	0.0966124092	0.1362129251	0.095293087	-0.0472166797	-0.1887921329	-0.1013386818	-0.0261593648	-0.0011932231	0.0970655346	0.0118522449	-0.0137322511	-0.0452520353	0.0376663865	0.1135463744	0.0610487659	0.1150263687	-0.0684709886	0.047532718	0.0022293515	-0.0630643253	0.030020277	-0.1663813563	0.1090507655	0.0070948326	-0.0204672996	-0.0065043432	0.012509224	-0.0605732915	-0.0173942191	0.0356283179	-0.1277832815	0.0018462046	0.0492733945	0.0371280052	-0.0339627344	0.0021241488	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	0.0148675944346905	0.0039588886408666	1.5672799270782597e-05	0.0002210453642744	-0.0443563931646338	1.820526705297032e-06	0.0019674896145755	3.3143174846996658e-12	0.1023611369716164	-0.0040593400442432	1.647824159479639e-05	0.010477802362122	-0.0003219596815797	5.701748442780004e-05	3.2509935304744203e-09	1.036580365629018e-07	0.0004860267046218	9.534033100001315e-09	9.089778715192072e-17	2.3622195760552642e-07	-0.0001659216668988	-7.401408588472185e-05	5.4780849093509824e-09	2.752999954647634e-08	0.0	0.0	0.0	0.0	0.0
789.7532209900237	-0.7818532548237727	623710.1500641172	0.6112945120785271	1217.7431208391597	0.0888515131018721	1482898.3083510962	0.0078945913804921	765.707511154731	0.8514644249240746	586307.9926387726	0.724991666911285	797.4878009272846	818.4281395711397	0.944606	20.603188	0.0537472251245873	0.029357484998992	-0.0598551136	-0.0566477603	0.0459767882	-0.0858942396	-0.1696396321	0.048853879	0.044313966	-0.0268538754	-0.0273781673	-0.2516494557	-0.1819911994	-0.0425754054	0.0130215725	-0.1482451248	0.010573646	0.0817240929	0.1284867508	-0.1996139215	-0.0139197985	0.0143645286	0.0549605086	0.0869765854	-0.0209815282	-0.1204906651	0.0092072513	0.1020868835	0.0636321886	-0.0642557092	-0.0820840213	-0.094105731	0.080025707	-0.065410324	-0.1672907508	0.1623678299	-0.0585873843	-0.0027852761	0.0232629459	0.0544922832	-0.0474673233	0.1503055243	0.160007097	0.1018075509	0.0090430481	0.0301996936	0.1042198489	0.1145963777	0.079618502	0.0586184317	0.0624242328	0.0894886347	-0.0441095774	-0.0546538061	-0.0715808485	-0.1480149789	0.1289926603	0.1688359397	0.011177065	0.1503209444	0.093613117	0.1269762971	-0.0312863323	-0.0022334352	-0.007449849	-0.0755798659	0.0121315386	-0.0560590154	0.1503202604	0.0271008611	-0.0811897163	0.0702581388	-0.1925144706	-0.0947478966	-0.0810665749	0.0569026624	0.0542501569	0.0403318798	-0.0425447805	0.0742564802	-0.1450504407	0.1254090499	0.101823529	0.0403575942	0.0152109872	-0.1285483486	-0.0281574102	-0.0306912429	-0.0954515214	0.1111832069	-0.0660167485	0.0606423067	-0.0924418555	0.0440506121	-0.1094275826	-0.0300342514	-0.1709451286	0.0106579578	0.0061251422	0.0964141573	-0.0152020391	-0.0357891759	-0.0009587882	-0.2134338176	-0.1850144126	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	0.0167024896796448	0.0018348952449542	3.3668405599558987e-06	0.0002789731614986	-0.028302378484696	0.0160540146799378	0.0008010246278909	0.0002577313873436	0.1033461769496568	0.0009850399780403	9.703037583378155e-07	0.0106804322901097	-0.0001679719811389	0.0001539877004408	2.3712211887045555e-08	2.8214586447726973e-08	0.000925005110465	0.0004389784058432	1.927020407966372e-07	8.556344543863668e-07	-6.142226874970203e-05	0.000104499398149	1.09201242135237e-08	3.772695098360622e-09	0.0	0.0	0.0	0.0	0.0
789.8227990309357	0.0695780409120061	623820.0538690619	0.0048411037771528	1219.9449737192592	2.2018528800995227	1488265.738902884	4.848156105602564	765.5315115480785	-0.1759996066525673	586038.4951730858	0.0309758615418584	796.8813320405843	816.440717155055	0.962944	21.00317	0.0776390265306742	0.0487669565898551	-0.0286004216	-0.1002404569	-0.014276393	0.0109284974	-0.1549933252	0.0137190031	0.095437596	0.03064152	-0.0447215347	-0.1226003574	-0.1018257592	0.1179978097	0.0233647837	-0.0581869907	0.0359940674	0.1282518301	0.0247956303	-0.1102625916	-0.0740646856	0.0496536357	0.0808676063	0.0832175065	0.1118168911	0.0182268057	-0.060720019	0.1115207595	-0.0751867231	0.0418447222	0.0199261453	0.0768496645	0.0768279413	-0.0082700721	-0.0344957652	-0.0768643207	-0.1141463173	-0.0968352808	0.153348665	0.0999452758	0.1179629281	0.0834913605	-0.1462672077	-0.0108269795	0.16133102	-0.1074558751	0.04348625	-0.051429249	0.0530524959	0.0724059882	0.0127763904	0.0471229523	-0.0760089584	-0.0879258338	0.0318436917	-0.093838898	0.0337921141	-0.0058502483	0.0293168832	0.1288395938	0.0775259631	0.0073243857	-0.092692442	-0.0266854577	-0.0012411743	-0.0273579166	-0.0069826968	-0.123206679	-0.0632827336	-0.0016584205	0.0234756894	-0.1593638281	-0.068957878	0.0955863788	-0.008704821	-0.0900240116	-0.0518648417	0.1427234781	-0.0641726009	-0.0149275183	-0.0411031327	0.0117017772	0.1105984648	0.0124035423	-0.0335627748	-0.1263298252	-0.0950709621	-0.0147629073	-0.004298919	0.0802444961	0.0070892662	0.0655843957	0.0231313558	0.108233944	0.0876377136	-0.0767111519	0.1126714604	-0.0659350378	-0.0311480295	-0.0672036136	0.0761625047	-0.0865699804	0.0235851484	-0.1161195919	-0.033571568	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	0.0213141607570719	0.0046116710774271	2.1267510126377638e-05	0.0004542934487783	0.0152915649562999	0.0435939434409959	0.0002338319588127	0.0019004319047367	0.0918148311193149	-0.0115313458303418	0.0001329719366589	0.0084299632134683	-0.0001679829491334	-1.0967994500007915e-08	1.2029690335220391e-16	2.8218271199554453e-08	0.0005670048597758	-0.0003580002506892	1.2816417949353004e-07	3.214945110093746e-07	-6.14523737041886e-05	-3.0104954486573745e-08	9.063082846386769e-16	3.776394233879251e-09	0.0	0.0	0.0	0.0	0.0
789.73271656096	-0.0900824699757549	623677.7636067535	0.0081148513969327	1214.818917330137	-5.126056389122141	1475785.0019031663	26.276454104459923	765.2912834227468	-0.2402281253316687	585670.748482835	0.0577095522003679	796.256880713503	817.5968898371647	0.97612	21.290543	0.1144013217700889	0.0907195086799936	0.0809086829	-0.0925904343	-0.0557166389	0.0531743127	-0.0300375574	-0.0527250335	0.1002636819	0.0776827005	-0.0399473379	0.0539555595	0.0266551454	0.0539670457	0.045214818	0.0695694743	0.048320694	0.0896055435	-0.0867167246	-0.0024580141	0.0205672283	0.0163717509	0.0270780752	-0.0040514285	-0.0605636923	-0.0611235054	-0.2607216931	0.0673610776	-0.0060853108	0.1313592107	0.0097674224	0.0333845889	0.0276754295	-0.011628195	0.0570099822	0.0610227115	-0.0653968557	-0.1609011266	-0.0098811501	0.0519576107	0.029046321	-0.0841676911	-0.0909217689	0.1341771836	-0.122696941	0.1259974582	0.0097917634	-0.1628389881	-0.0210136082	0.0939324016	-0.0784388226	-0.0045016395	-0.06965396	-0.086084215	0.0801849332	0.0307453935	0.042375923	-0.0504230058	0.0145947468	-0.0046200684	0.0430449475	0.0797185617	0.0691003628	-0.1235025378	-0.0678083799	-0.0175468774	0.0186441529	-0.1535167462	-0.1347144037	-0.1834445225	0.0024892886	-0.0833402651	-0.0448080771	0.0432554046	-0.104025351	0.0680317434	0.0549117209	-0.046694789	0.0620592834	-0.0487713648	0.0045666624	-0.0908466892	0.0697723576	-0.0267472292	-0.0836149685	0.0162218965	-0.0074538705	-0.091620399	-0.1567432192	-0.0460075682	-0.125949644	0.0677863922	-0.0220637947	-0.0116645278	0.0692337502	0.1290600625	0.0035172508	0.0536450012	0.0341283372	0.0334952961	-0.1536182293	0.1180846952	-0.0520187638	0.0571451113	0.0472500164	0.0660076536	-0.0616009311	-0.1289999139	-0.0703125971	0.0218760595723352	0.0005618988152632	3.157302785942996e-07	0.0004785619824123	-0.0740115424254668	-0.0893031073817667	0.0054777084121966	0.0079750449880393	0.0751553132146938	-0.0166595179046211	0.0002775395368143	0.0056483211043987	-2.798190026759802e-05	0.0001400010488658	1.9600293683524676e-08	7.82986742585802e-10	0.0005840003169177	1.6995457141899973e-05	2.888455634621588e-10	3.41056370159974e-07	-6.199182106524246e-05	-5.394473610538574e-07	2.910034553479708e-13	3.842985878985039e-09	0.0	0.0	0.0	0.0	0.0
