global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
809.6498721946134	0.429799930928425	0.1847279806260789	655532.9155447538	1330.903610439235	-0.5261422907772157	1771304.420280191	0.2768257101442962	826.5709403976651	-0.6055557281072197	683219.5195098805	0.366697739843465	893.9915150683953	612.1185629293785	1.073483	27.883463	0.0873443321463215	0.0595805601547585	-0.1128757721	0.0463017696	-0.0444222042	-0.0711560839	-0.139189474	-0.0058186707	-0.042834123	-0.0467414387	-0.0255534764	0.0933826959	-0.0645967296	-0.0330805281	0.0797486938	-0.1810080789	-0.0817191072	-0.0425604422	-0.0343740605	-0.0215568178	-0.1149513116	0.0066717423	-0.0211965997	0.0349138131	-0.0734873727	-0.0486396068	-0.0459039331	0.0558606596	-0.0008314608	-0.0507391631	0.034418136	0.0786086421	0.0284789513	0.1563278591	-0.0471453929	0.0068003719	0.0601378834	0.1006696784	-0.0150567595	0.0759656797	0.1170956896	0.0199906586	-0.1590341238	-0.0345032	-0.0073488152	-0.0989279516	-0.0467214524	-0.0457261209	-0.1691536906	-0.0306557447	0.0293702724	-0.0238808491	0.0771021347	0.0514798011	0.0707395458	-0.0846752387	-0.0429872881	0.0704070504	-0.0292918301	-0.0100798825	0.0252858893	-0.1029164239	0.0798373677	0.0074336217	-0.1621123645	0.0021528778	0.0136444267	0.0370703814	0.0333070415	0.0070555947	0.0312796169	-0.0194689243	0.0618039879	-0.0882148681	-0.1031644583	0.0260622217	-0.1073614076	0.0505046519	0.0603015095	0.1370472694	0.0783320977	0.036759752	0.0142682875	0.0902855339	0.1593225072	-0.012827678	-0.0343857827	0.1907234224	0.0951477689	0.0150636917	-0.0443491956	-0.0037544917	-0.0299167981	0.0926808217	-0.0090655151	-0.053428965	-0.1703371722	0.0617773365	-0.0853584738	-0.0883186769	-0.0128182825	-0.1046293357	0.0655148171	-0.0410539892	-0.1131587315	0.0174976283	0.0559512522	-0.1363318622	0.0332115733	-0.0875961083	-0.033132116	-0.0415939506	0.1111140131	0.0608290638	-0.0068418353	-0.072557225	0.0	-0.0055842608423972	0.001717773259358	3.118396915593069e-05	2.9507449705657497e-06	-0.0199286976963861	-2.97844227219006e-05	0.0003971529918739	8.871118368768686e-10	-0.0678369876452436	-0.0565459236644231	0.0031974414830627	0.0046018568927809	-1.901637809382898e-05	-5.401612669124584e-05	2.9177419427247204e-09	3.6162263580745865e-10	-0.0003179992759128	-0.0004189994048941	1.011235394810651e-07	1.7556050130160997e-07	-0.0001030032182963	-0.000108001484411	1.166432063498464e-08	1.0609662979395233e-08
808.1189704572085	-1.5309017374048608	2.343660129589221	653056.2704128186	1325.982101047162	-4.921509392073176	1758228.532297446	24.221254696264484	826.0245343270386	-0.5464060706265172	682316.531310201	0.2985595940175105	893.3153906165373	625.1416166909734	1.128782	29.319849	0.2048645830667148	0.1154236053598777	0.0173053064	-0.0799412244	0.1882232825	0.0309622068	0.0347742123	0.0882040959	-0.0704400211	0.0823943099	0.0823411762	0.0984290864	-0.0579139748	0.0612879436	-0.0928854247	0.0394706472	0.0187862378	0.0226475828	-0.0965602161	0.1046473238	0.0886382448	-0.0345567089	0.0864309813	0.019712151	0.1914128319	0.0208795632	0.1015056558	0.1365666845	0.0392871274	-0.108381951	-0.1130817343	0.066928862	-0.1204041572	-0.1117343876	0.0818195887	0.070543388	0.1227786489	-0.0208866866	0.0242020321	-0.0544942466	0.1095292284	-0.041329328	0.0109249905	-0.1971150392	0.1056007817	-0.0472927357	0.0207460716	0.1787034433	-0.0787123925	-0.0176825932	0.0915834327	-0.1736517102	-0.1538289688	-0.0019974334	0.0858276037	0.0526819999	0.1009936261	0.0622759855	0.0713151017	-0.048216683	-0.0354620261	0.0965003046	-0.0115650109	-0.0861154947	-0.103813041	-0.1433064664	-0.0398387029	-0.0535985434	0.0544119615	0.2175004388	-0.0789140279	-0.1057841823	0.0228401629	0.0182827739	-0.0939729352	-0.0773811022	0.1560754372	-0.0606324013	0.0778114672	-0.1290181167	-0.0480363376	0.0234277803	0.0419457462	-0.0950390706	-0.0844020284	0.0033134461	-0.0780843935	0.1043042941	-0.0480220425	0.0203237655	0.1698835471	0.0357527371	-0.0551576455	-0.0552630842	-0.0016338143	-0.0010876945	-0.0140040339	-0.0122196185	0.0033582738	0.2301718004	0.0974445632	0.012194619	-0.0609524751	-0.2405029436	0.0362399566	-0.0296533414	-0.1147561587	-0.0700474563	-0.0406790843	-0.1730081467	-0.1655300627	0.0723522776	0.1093123473	0.0547023691	-0.017062887	-0.0834770299	0.0	0.0105967673245288	0.016181028166926	0.0001122914777302	0.0002618256725388	0.0512068377868928	0.0711355354832789	0.0026221402361331	0.0050602644084928	0.0195609079769667	0.0873978956222103	0.0076383921591907	0.0003826291208833	-0.0002249959318188	-0.0002059795537249	4.2427576552738224e-08	5.0623169335010094e-08	7.901154035772073e-05	0.0003970108162705	6.2428235096997325e-09	1.5761758823578516e-07	-0.0001029911124058	1.2105890499994484e-08	1.465525847978567e-16	1.0607169234584132e-08
809.2752702740346	1.1562998168260492	1.337029266391955	654926.4630771118	1333.7506613190642	7.768560271902288	1778890.826569041	60.35052869817855	825.1805552646254	-0.8439790624132684	680922.9487868354	0.7123006577919795	893.6220093118854	616.2788381813476	1.203307	31.255621	0.1049438835554674	0.058381822037259	0.1210031104	0.0714664683	-0.1416256681	-0.0399744515	-0.0915751246	0.0723767144	0.1847557736	0.0019000298	0.0103101216	-0.0169463819	-0.0400264993	-0.0916299784	-0.0272511007	0.0669298046	0.0534045094	0.1196969764	0.0857769704	-0.1970002143	-0.0441324713	0.0111544311	-0.0697970906	0.100026613	-0.0145958265	0.0144383221	-0.0582192149	-0.0505077127	0.0007437797	0.043930869	0.0102620194	-0.0442513937	0.0495653794	-0.1133373996	-0.0464486176	0.0445907727	-0.0033978164	0.2125438671	-0.1053410556	0.0466171269	-0.0600422444	-0.0695380782	-0.1336388218	-0.1025183465	0.0514543752	-0.1149945207	0.0347174353	-0.0456719456	0.0520662575	0.000653318	0.0077106484	0.1652338706	-0.1009564407	-0.0712019239	-0.1763492171	-0.0342155637	0.0286590078	0.072068502	-0.1247286862	0.0904091292	-0.0158854083	-0.0607205275	0.0061452535	0.031290196	-0.0181686938	0.029727787	0.0148288278	0.0262922574	0.0636959312	-0.2018511188	0.0028639541	0.1187652833	-0.0661720736	0.048269031	-0.0329320161	-0.0093899266	-0.0380880061	0.1079801068	0.0551602719	-0.1261090157	-0.0214451749	0.1601655985	0.0086884723	0.0250047274	0.0333929611	0.0362788889	-0.0982622441	0.1883515493	-0.1149363847	0.0262571749	-0.1358131236	0.0261210542	0.013585638	0.1598546724	0.0533363646	0.0508015236	-0.0827788089	-0.0632036452	0.0228820741	0.0450849838	-0.0642233727	-0.0686950569	-0.1225211516	-0.0094202373	-0.0875434353	-0.0718650306	0.0650923257	0.0683191661	0.0420475871	-0.0191966566	-0.1867270788	-0.0614964702	0.1074345	0.0484232091	-0.0271769657	-0.0934668214	0.0	0.0105326351365562	-6.413218797259902e-05	0.0001109364029198	4.112937534152775e-09	-0.0006292615190943	-0.0518360993059871	3.959700594128661e-07	0.0026869811912601	0.0069669088401056	-0.0125939991368611	0.0001586088142592	4.853781878634155e-05	3.600072343637215e-05	0.0002609966552551	6.81192540543872e-08	1.2960520879421546e-09	-3.993462819540383e-06	-8.300500317726112e-05	1.5947745291051426e-11	6.889830552457128e-09	0.0003620002876547	0.0004649914000605	2.1621700213022403e-07	1.3104420826208553e-07
809.3501874662852	0.0749171922506093	0.0056125856947147	655047.725951711	1325.0636157268511	-8.687045592213053	1755793.5857231163	75.46476112118823	825.6976623836118	0.5171071189864733	681776.629665761	0.2673997725064906	893.7892288527519	618.154533868991	1.243698	32.304775	0.1272161903093729	0.083715225085667	-0.1206256731	-0.1140995108	0.0938399098	-0.1711976877	-0.0110215971	-0.0054925012	-0.105524239	-0.0540335765	0.0628304917	-0.012162075	-0.0574072507	0.1353805225	0.0451781621	-0.0327237099	-0.039632324	-0.2298805071	-0.0151195109	0.0639988308	0.0573426096	-0.0311847333	-0.0587175288	0.0494884592	-0.0946705087	-0.1686204336	-0.0318011795	0.0433367123	-0.0244391114	0.1959962066	-0.0295024967	0.0928059588	-0.0110925344	-0.1239259423	-0.1036474849	0.1097961495	-0.1004923904	-0.0964958435	-0.0628735101	-0.1401583942	-0.0198078409	-0.0367027129	0.0019549527	0.0033363073	-0.1432887006	0.0005984423	0.1741797023	-0.0928234864	-0.0087659363	0.0941341314	-0.0358449946	0.0292406268	0.0172672389	0.1417480641	0.1221383112	0.0094188994	-0.1341434925	-0.0096184276	0.1711736589	-0.0075674499	0.0051075913	-0.0187854767	-0.0371145772	0.0060602463	-0.1611853378	-0.0246443537	-0.0600816431	-0.1348822185	-0.0729737786	-0.1279111143	-0.0145773364	0.1371379369	-0.0627459403	0.1538565152	-0.0324487216	0.0018287815	0.0689888281	-0.0875798224	-0.1296741711	0.068887371	0.0486416968	0.0989160405	-0.0736570116	-0.019758292	-0.1162527028	-0.0784320973	0.0083315836	-0.025584093	0.1379238222	-0.0410795993	0.0002773275	0.0462841778	-0.0762098799	-0.1719080282	-0.0091155458	0.0135118963	-0.0977141236	0.0469917661	-0.1116655086	-0.0745678647	0.1304638094	-0.1200262455	-0.0596353007	-0.1042036224	0.0476578013	-0.0407028766	0.0982845983	0.0142693174	0.1571806876	-0.0763866691	0.0452299372	0.050794225	0.1054817798	0.0420090849	-0.0371206631	-0.1024153039	0.0	0.0105980419161255	6.540677956930023e-05	0.0001123184924559	4.27804681362703e-09	-0.0006025357489534	2.672577014089996e-05	3.630493287668347e-07	7.142667896242197e-10	-0.0638562211533937	-0.0708231299934993	0.0050159157420761	0.0040776169799911	0.0001510443790528	0.0001150436556164	1.3235042697591253e-08	2.281440444344593e-08	0.0001989663145185	0.000202959777338	3.9587594313074666e-08	4.1192671217106934e-08	-0.0004460148347141	-0.0008080151223688	6.528884379766669e-07	1.9892923278504598e-07
808.8241337713251	-0.5260536949600692	0.2767324899811414	654196.4793709344	1328.5482365454186	3.484620818567464	1765040.4168279415	12.142582249193785	825.7740305462297	0.0763681626178822	681902.7495245655	0.0058320962616313	893.2179922072578	621.6645321164813	1.078997	28.02669	0.2177679715761664	0.1116746176416356	0.0211846734	0.1139767935	0.0874490744	0.0541417608	0.0734774224	0.108482523	-0.0575440065	0.0315370543	-0.0101052315	0.0302256614	0.0016408575	0.0443409392	-0.1156576467	0.1300427828	-0.0049854056	-0.0059634726	-0.051389282	-0.1747405562	0.0184102081	0.0136463863	0.0430699714	-0.1020159137	0.0458082279	-0.0347592922	-0.028013403	0.1659419327	0.0585818998	0.1178891565	-0.0604669537	0.0280991992	-0.0751938008	0.0987358904	0.0481066568	0.0051770096	0.0964183447	-0.0087369636	-0.0141244598	-0.0370888844	-0.0209149948	0.0730156242	-0.1118266736	-0.044529805	0.0533202566	0.0121970186	-0.0054510656	0.0471086417	-0.0685681869	0.1260634422	0.0780526496	-0.1290058277	-0.0518117975	0.1268533838	0.0461288194	0.0088203935	0.0532273131	0.04004577	-0.0884539384	0.0693292897	-0.118771165	0.0353704757	-0.0922481454	-0.0724903429	0.0287192687	0.0229679961	-0.1021563379	-0.0036484793	-0.1423496397	0.0568408175	0.0857548405	0.0108134965	0.0630921328	0.0324019613	0.076753861	0.0053457626	0.061397043	-0.0352282305	-0.1500010155	0.0014081698	0.0547441124	0.1046499243	0.0313931532	0.1080264112	0.0058253163	-0.1369230212	-0.0602855322	-0.0658053993	-0.0124636119	0.037131541	0.0877227148	0.0746220737	-0.0493900411	0.0600505776	-0.0488383317	0.1158080978	0.051574023	-0.0449005301	-0.0167774032	-0.0431789903	0.0556231317	0.0989663012	0.0208029772	0.005389232	0.0415469073	0.0506420841	0.0387042085	-0.1335640748	-0.0942201835	-0.1126257218	-0.0547781275	0.0440955771	0.1034555476	0.0354778738	-0.0468316386	-0.1102227826	0.0	0.0106968339437543	9.879202762879888e-05	0.0001144222564202	9.75986472300936e-09	0.0404664654671194	0.0410690012160728	0.0016375348274015	0.0016866628608857	0.0192078679721561	0.0830640891255498	0.0068996429022572	0.0003689421920357	-0.0006200893193765	-0.0007711336984293	5.946471808532505e-07	3.84510764004811e-07	0.0004898873311758	0.0002909210166573	2.39989597246548e-07	8.463503793291709e-08	0.0003626522343376	0.0008086670690517	6.53942428568667e-07	1.3151664307005354e-07
808.6586943973306	-0.165439373994559	0.0273701864677115	653928.8840243953	1332.7257980136935	4.1775614682749165	1776158.052691236	17.452019821215277	826.5004203239606	0.7263897777309012	683102.9447956836	0.527642109191948	894.8398409737122	623.3598627362933	0.991281	25.748301	0.1066222654845163	0.0667858192081075	0.1260203707	-0.0082456826	-0.0117983161	0.0696318908	-0.1878200283	0.0473790646	0.0784016961	0.1144740596	0.0075818903	-0.0148087492	0.0452444032	-0.0327644586	0.0469356884	0.010338693	0.0143212858	0.1368407799	-0.0136779378	0.0053279919	0.069887609	-0.0477191961	-0.0023397207	0.0834196429	0.0155814049	-0.0309918702	0.0802588496	-0.0229515288	0.1310537463	0.0439780858	0.0154458832	0.0816627339	-0.0961603723	-0.0353492157	-0.012251707	-0.2964025027	0.0970571516	0.1936683994	-0.1298532769	-0.1227121499	-0.2601635406	0.0868166218	0.1426013407	0.0828618966	-0.1167329689	0.0960635074	-0.1694447198	0.0220102067	-0.0511062056	0.0077740176	-0.0342633485	-0.095601318	-0.2425125491	-0.0531495883	-0.0926888328	0.021675641	0.127087246	0.0323839439	0.0150000804	0.0125704156	-0.006622382	-0.0888890832	0.1175118905	0.0187464718	0.0299847252	-0.0561341433	-0.0245017256	0.1291710317	0.1181618735	0.0033120924	-0.0784217017	0.0644803172	-0.1114690441	0.034482601	0.0913814963	0.1872644168	0.2347931401	0.1268306879	-0.1871452828	0.0548224141	-0.0263519373	-0.0118206936	0.0131173804	0.0121420054	-0.0750238046	-0.0373313709	0.079830155	0.0182330958	-0.1564799172	-0.0069110715	0.0156819112	-0.0006150066	-0.0161649037	0.0746749339	0.0093058512	-0.049918714	-0.1438240882	-0.1459491707	0.0472037469	0.1248018146	-0.0148428041	0.0992165146	0.0325781633	-0.0104210908	0.0285890756	-0.1090650197	0.0915678315	0.0079735061	0.0754460482	-0.1217124256	-0.0196539725	0.0811536223	0.1013572156	0.0288477796	-0.0562490111	-0.116802275	0.0	0.0106073202708216	-8.951367293270028e-05	0.0001125152433277	8.012697641902439e-09	-0.0167340619993296	-0.057200527466449	0.0002800288309974	0.0032719003424399	0.0305738796500207	0.0113660116778646	0.0001291862214613	0.0009347621168539	0.0001384113252594	0.0007585006446359	5.753232279130758e-07	1.9157694960063423e-08	0.0004900249619337	1.3763075790000116e-07	2.401244633181242e-07	1.894222552012873e-14	0.000361966256386	-6.859779515999611e-07	4.705657500812785e-13	1.310195707620955e-07
807.2229336097611	-1.4357607875695066	2.06140903912221	651608.8645455487	1332.48352480754	-0.2422732061534134	1775512.3438835265	0.0586963064198543	826.6459942277837	0.1455739038231058	683343.5997728411	0.0211917614742988	894.7453681673785	613.8956752386152	1.13324	29.435638	0.05690710529349	0.033389964272185	-0.0435258995	-0.0099622427	-0.0787428961	-0.0783382432	0.1673135587	0.0280524733	0.0615315122	-0.1223500708	-0.0340722853	0.0525908383	-0.1189971525	0.0342235326	-0.032469569	-0.0600223468	-0.0302534565	0.0228045429	0.0904206391	-0.0212116607	0.0083731739	0.0246816262	0.049257479	0.0143105676	0.030353601	0.0651191656	-0.1385578262	-0.1032823524	-0.2102744122	0.0971056387	0.1480739021	-0.1571312648	0.0965277626	0.0452319983	0.042932361	0.0046497686	0.026290661	-0.084339566	0.0862445147	0.0370424372	0.1383586021	-0.2299192047	0.1420460657	-0.0435874342	-0.1242566516	-0.0492591954	0.0971338601	-0.0297609799	-0.0959396856	-0.0184171448	0.0068341055	0.1116981627	-0.0554638089	-0.0131161192	-0.0433761208	-0.1112843536	-0.0896883603	-0.0055666239	0.0139879521	-0.013189037	0.0099408707	0.0616343123	-0.1891796226	-0.0448626331	-0.0962552987	-0.0173197086	0.0486172531	0.0342779933	-0.0554866319	-0.2306847248	0.0620302685	-0.073259352	-0.0291898813	-0.2352298414	0.0412385135	0.021326449	-0.0515650707	0.0817192316	0.1627343087	0.0124544764	-0.228373378	0.0173739614	0.1097491229	-0.0584713925	-0.0576779074	0.0617232879	0.0217527059	0.094832241	0.0826715606	0.0154488394	-0.125383443	0.0018592404	-0.0598470459	-0.0808020228	-0.0522289215	0.2107292475	-0.0589529582	0.0629871006	0.0314238933	-0.0465913684	-0.0488926214	-0.0460875281	0.1006798757	-0.0939129066	-0.1493692242	-0.065157561	0.0813741035	0.1069027881	0.1370067729	0.1512787091	0.0439814178	-0.0640194128	0.0991882461	0.0221372814	-0.0653137397	-0.1220804792	0.0	0.0106367444035271	2.942413270550122e-05	0.0001131403315059	8.657795854709464e-10	-0.0318214592974044	-0.0150873972980748	0.0010126052718163	0.0002276295572299	0.0124293127149002	-0.0181445669351205	0.000329225309263	0.0001544878145647	0.0001115205942874	-2.6890730971999992e-05	7.231114122084797e-10	1.2436842950214876e-08	0.0004899949930279	-2.996890580001573e-08	2.400950931924118e-07	8.981353148502165e-16	-8.402738228798531e-05	-0.0004459936386739	1.989103257376614e-07	7.060600974171228e-09
806.7377430911001	-0.4851905186609428	0.2354098393984747	650825.7861277219	1332.1608744093642	-0.3226503981759379	1774652.5953071218	0.1041032794430912	827.6621803419124	1.0161861141286863	685024.6847683283	1.0326342185479596	895.2056051015719	617.5764060879346	1.05756	27.469864	0.2241523590898612	0.1257042637538765	-0.1059792079	0.0093000389	0.0584949375	0.1735647056	-0.0155654288	0.0179128456	-0.1481685877	0.0386132403	-0.1463985694	0.0082418833	-0.0607905283	-0.0874219996	0.0585214501	0.0254280598	-0.1080654775	0.0072836429	-0.1747305739	0.0094669233	-0.0050264051	-0.0090598835	0.0350884994	-0.079857777	-0.0090017664	0.0385186974	-0.0828241039	0.06429654	0.0926551994	-0.0478187863	-0.0461525764	0.0872829755	-0.0853536339	0.0121511096	0.0311253788	0.1978103671	-0.0441701594	0.0910450505	0.0922252815	-0.0867529487	0.0146182622	-0.0604397245	0.209491507	0.0936277344	0.0580217919	-0.0306689632	-0.0889785439	0.0516200409	-0.0643959564	-0.0276765458	0.0202145274	-0.0283044937	0.0254852685	0.0874398599	0.1597965095	-0.0437351327	0.0981118668	-0.0030253653	-0.0170663568	-0.0069265134	0.0820532009	-0.0447209646	-0.0421673022	0.0320858171	0.0936175998	0.0228960377	-0.0185466602	-0.2232907	-0.0746955618	0.1854563148	0.0134512386	-0.0123064799	0.1532324593	-0.0932541415	-0.2010550403	0.0318932289	0.0052625886	-0.0362945771	-0.1005410456	0.0184695148	-0.0865526318	0.1032910885	-0.0803483109	0.0027816666	0.0058721736	-0.0113786961	0.0820892777	-0.0101259076	0.0291357909	0.1069752053	0.124218896	0.0717043927	-0.1000167095	0.0282052454	-0.0579398035	-0.0124102314	-0.0735949938	0.1225135134	-0.0371959292	-0.0179762136	0.0561944934	0.1432880234	-0.0295832276	-0.1111382948	0.0845953296	-0.0839958919	-0.2021940513	-0.0678349713	-0.0061872246	0.0158952173	-0.070878711	-0.0341050278	0.0969501507	0.0153650827	-0.0739689949	-0.1259985909	0.0	0.0105704827767709	-6.626162675620051e-05	0.000111735106134	4.390603180378027e-09	0.0675794147544053	0.0994008740518097	0.0045669772985479	0.0098805337622637	0.0706904976605713	0.0582611849456711	0.0033943656712736	0.0049971464594992	-0.0005986309299776	-0.000710151524265	5.043151874159029e-07	3.583589903258462e-07	0.0004898399151953	-1.5507783260001236e-07	2.399431425185387e-07	2.4049134163917455e-14	0.0005341467849269	0.0006181741672148	3.821393010118171e-07	2.853127878477441e-07
807.815123808325	1.0773807172248553	1.1607492098479435	652565.2742534594	1334.1500746736822	1.9892002643180149	1779956.4217517918	3.95691769156286	827.521317792362	-0.1408625495504338	684791.5314008073	0.0198422578658484	895.7216584659527	611.4585175454987	1.145048	29.742352	0.1368981068008702	0.0941674917428454	0.0889906597	-0.1097864139	-0.0853720982	0.0816827372	0.0643299481	0.1481996771	0.1009400558	0.1247319129	-0.1197390277	0.0233982631	0.0844874858	-0.0206749043	-0.1604095758	-0.013886651	-0.0807074195	0.2344824844	0.0525060706	0.0106127998	0.1396616175	-0.0570893248	0.0267604624	-0.0741236711	-0.0235898314	0.0339794943	-0.0053316942	0.069893329	-0.0227015308	-0.1298550686	-0.0154919592	0.0848548682	0.0830531538	0.1461828649	-0.1689247778	-0.132452404	-0.1527760876	-0.1819139804	-0.0239524605	-0.1738660007	0.0033427565	-0.0091916601	0.0919565573	0.1273713351	-0.0099539319	0.0219114916	0.0170840778	0.0570224092	0.0073038499	-0.0027284604	-0.1410291586	-0.1088052926	0.1230460748	-0.1719997556	-0.1067871676	-0.0675282146	0.2049266195	-0.0944463371	-0.0007519331	-0.0690863639	-0.0754397824	0.0876234133	-0.0373088591	0.0506315715	-0.0195680167	0.0669084999	0.041471969	0.1864638891	0.0492887831	-0.0064879324	0.1274769523	-0.0941160366	0.1094299358	0.0599081119	-0.0846794114	-0.0182316755	0.0767907407	-0.0509074838	-0.0123631867	0.2225262342	0.019239234	-0.1544796142	-0.0622859239	-0.0395985132	-0.1213385975	0.0723549284	0.0483998821	-0.1163415701	-0.1878404964	0.099417984	-0.0334280866	0.0283608883	-0.0104083297	-0.0370348762	-0.0769914218	0.1021547684	-0.0607727838	-0.0808596209	0.049567846	0.1219100522	-0.0016406273	0.1257890646	0.0075935855	0.2720404952	-0.034384486	-0.0605271811	0.0779212023	0.044198774	0.11328665	-0.0389110953	0.1938594879	-0.0088682798	0.0946444892	0.0085500587	-0.0821605138	-0.1285129588	0.0	0.0105676206853786	-2.862091392301022e-06	0.00011167460695	8.191567137883603e-12	-0.0172489298498277	-0.084828344604233	0.0002975255809642	0.0071958480482945	0.1130274070332362	0.0423369093726649	0.0017924138952292	0.0127751947406568	-0.0004041310669853	0.0001944998629922	3.7830196704023456e-08	1.6332191930267704e-07	0.0004898922744962	5.235930089996475e-08	2.3999444061106014e-07	2.7414963907330497e-15	0.0005340991925685	-4.75923584000509e-08	2.265032578078896e-15	2.8526194750232365e-07
806.7479566128778	-1.0671671954471549	1.138845823038546	650842.2654990538	1330.3052204040318	-3.844854269650341	1769711.9794342197	14.782904354848457	825.7343378010586	-1.786979991303383	681837.1966237527	3.1932974893186388	894.6926689385423	611.008244858025	1.242161	32.264839	0.0902838849725658	0.0591887754683604	-0.1728609455	0.0713722662	-0.0609760442	0.0590361241	-0.0873555249	-0.0133281751	-0.0582568366	-0.0635939255	-0.0423308549	0.09071433	-0.3119441366	0.061967875	0.0620483512	-0.096790562	-0.0677930295	-0.0936652453	-0.0341315555	-0.0814538497	-0.177596183	-0.0255848781	-0.078551898	0.1239222109	0.0725248095	-0.1194654759	-0.0249331923	-0.0387761508	-0.0665082792	-0.0681806279	0.066769382	0.1837215158	-0.0318861924	-0.0251151926	-0.1689938295	0.0635477394	-0.1678124618	0.0483200663	0.0788257252	0.111026822	0.0566034202	-0.0684070837	-0.1727395096	0.1015438188	-0.086533811	-0.0552968816	0.0212388248	0.072003435	0.1510133764	-0.1365340141	-0.1141342988	-0.1730182626	-0.0842521508	0.1583595788	0.1038040891	-0.0907337027	-0.0691766295	0.0220123927	-0.1181315408	0.030662799	0.1384815137	-0.0743949954	-0.0715965725	0.130931143	-0.2075801605	-0.1029638894	-0.0504974939	-0.1240315656	0.0311129156	0.0273534367	-0.0624845848	0.1971390675	0.0666799682	0.0516493203	-0.1893916143	-0.0151557251	-0.0351014713	0.1244846475	0.110412282	0.1195581074	-0.0919095834	-0.1105663762	0.0229119781	0.0379105163	0.1640835372	-0.0022571418	-0.0918927323	-0.0798891463	0.1038118368	0.1150337934	0.0003305529	-0.0320579637	-0.129901252	0.1045733834	-0.127778596	0.0019194947	-0.1486972732	0.1380666027	-0.0799889799	-0.0465926541	-0.0296151182	-0.0548964621	0.0733697849	-0.0588697071	0.0508417976	-0.0822410957	-0.0568232535	-0.1588209674	-0.0526553542	0.1086105271	-0.069784461	-0.0747790425	0.0922728684	0.0017112041	-0.0898369411	-0.1295955703	0.0	0.0107133042659768	0.0001456835805982	0.0001147748882953	2.122370565591233e-08	-0.0429552887494537	-0.025706358899626	0.0018451568315489	0.0006608168878763	0.0610511565582996	-0.0519762504749366	0.0027015306134333	0.003727243717106	-0.0002830990027428	0.0001210320642425	1.4648760574800652e-08	8.014504535396788e-08	0.0004899421420747	4.9867578500047665e-08	2.400433025807456e-07	2.4867753854584155e-15	0.0004060692840414	-0.0001280299085271	1.6391657477457595e-08	1.648922634418952e-07
