global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
834.9157379316616	2.94882569005631	8.695572950336073	697084.289445971	1174.416093413363	-4.643346806162299	1379253.1604683048	21.560669562297623	814.9069129755135	0.7586713865031243	0.575582272698573	664073.2768152811	839.3778919965047	775.8191975438317	1.097904	19.240574	0.0497742700768243	0.0250685643344256	0.0280291248	-0.0472855715	-0.0975303682	-0.1143247446	-0.1886606131	-0.0305227888	0.0238002559	-0.1383559665	-0.1184271715	-0.145646029	-0.1130219355	-0.0251492302	-0.0894111922	-0.0057366382	0.0927130633	-0.0553643552	0.1003679044	0.1146798744	0.0341340626	0.0174697933	-0.0775527007	-0.1545792826	-0.0273371578	-0.0802205016	0.0020938961	0.1122245758	-0.0338756408	-0.0880789173	0.0127153407	-0.0341960239	-0.1000977793	0.1406021932	-0.1730551454	0.0673451938	-0.0200618173	-0.061366699	-0.0283836642	0.0489060165	0.1143583429	-0.0239542219	0.0989802346	-0.0473174014	-0.0186276765	0.0115228448	-0.2416674024	-0.0486610848	-0.1023992605	0.2052536931	0.1196155712	0.0973775746	-0.0291041305	0.024375539	-0.1194193126	0.0167605036	-0.143857139	-0.1675700383	0.0256970506	-0.0793213781	-0.0100293334	0.0842448487	-0.086788576	0.0492143707	-0.0578623435	-0.1140785572	-0.1158012799	0.0511315169	-0.0115491665	-0.0989382075	0.0429347757	0.0201916851	-0.058827737	-0.0204699661	0.1480131978	-0.0744085845	0.0081119273	-0.0224353156	-0.015159304	-0.0247274804	-0.0467975781	0.154775893	-0.0537113024	-0.037811217	-0.0015890162	-0.2995318431	-0.0208697943	0.2053125047	-0.1439314625	-0.1108027854	0.0968750551	0.0236502445	0.1086082489	0.0233856932	0.1749345835	-0.164240062	0.0058854474	0.1282408033	-0.0144818525	-0.0336932222	-0.0660953059	0.1019247122	-0.1023055162	-0.1487151576	-0.0513664546	0.2163847496	-0.1060680924	-0.0750293504	0.0587177161	0.1390605588	0.0893653162	0.1466170288	-0.0143144917	-0.0651510478	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	-0.0167539235463038	-0.0054692012229793	2.9912162017438288e-05	0.0002806939541953	-0.0154524398417663	-0.0108024484457161	0.0001166928924223	0.0002387778970634	0.0065629430713798	-0.0117738446439546	0.0001386234176999	4.3072221758172125e-05	-0.0010780186273952	0.0002940325306338	8.645512907091654e-08	1.1621241610110313e-06	-8.52583662576123e-05	0.0001404342227878	7.268989016917162e-09	1.9721770930038082e-08	-0.0004480462065931	1.0876186180001263e-07	1.1829142582205044e-14	2.007454032424669e-07
835.0648363477497	0.1490984160881225	0.0222303376799869	697333.2809044941	1177.9919811917334	3.575887778370543	1387665.1077520254	12.786973403499818	816.4605663555672	1.5536533800536745	2.413838825352208	666607.8564136535	841.7186362218945	781.7191405185433	0.987119	17.299074	0.0610150053536425	0.0319474196832772	-0.1130460526	0.0193391492	0.074204304	-0.0913070216	-0.1137166538	0.0466806314	0.1109993281	0.0726043774	-0.0519561202	-0.0347118538	-0.0046768993	-0.1118182817	-0.108429745	-0.0810904711	-0.1371022291	-0.0167426958	0.0661664904	-0.044676126	0.0470378713	0.1274311717	-0.0840102689	0.0537439845	-0.0002205849	-0.086866561	-0.0147733692	0.0112837577	-0.113664393	-0.0929689405	-0.0395197966	-0.0721519484	-0.0426812297	0.1086450593	-0.0835876508	-0.0089069392	0.035894493	0.0501044105	-0.0438199329	-0.0905656755	-0.012026029	0.0645863765	0.0522967749	0.1372286246	0.042620731	0.0350369138	-0.0107769714	0.0685594833	0.1299939258	0.0222457754	-0.0315112179	0.1594337395	-0.4426910453	-0.0528287578	0.0923831337	0.0506629175	-0.1056276805	0.0383999522	0.1127362295	-0.0696155573	-0.0470067715	-0.100794702	-0.1517027527	0.0162099554	-0.0154697859	-0.1116232661	-0.0584368371	0.1347862037	0.0084866956	-0.1411281668	-0.0306247549	0.0067794166	-0.1656139308	0.0541701043	0.0988138048	-0.0487115584	0.021072022	-0.0823354725	-0.0681848604	0.0811780129	-0.144490478	0.0055850923	0.0539686088	-0.1354879846	-0.0242759988	-0.0245565421	-0.1607351563	-0.1289098711	-0.2432241456	0.1345601433	-0.0631558032	0.0224346416	0.1000694715	-0.0841003212	0.0475016291	-0.0751607556	-0.0851854663	-0.0202882246	0.0157577682	0.0671086864	-0.1926172089	0.0172112835	-0.0286981289	-0.0235485859	-0.0769956625	0.0306845417	-0.1093487431	0.0063673047	0.0103592148	0.0237806404	-0.060716678	0.0045263646	0.012015122	-0.1209162395	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	-0.0167422659334306	1.1657612873201828e-05	1.3589993790144098e-10	0.0002803034685857	-0.0379881499878393	-0.022535710146073	0.0005078582317878	0.0014430995394985	-0.0112034976010022	-0.017766440672382	0.0003156464141652	0.0001255183584956	-0.0008620369249022	0.000215981702493	4.6648095811774786e-08	7.431076598948413e-07	-0.000202841582817	-0.0001175832165593	4.1144707719705874e-08	1.3825812816451869e-08	-0.0003675871871992	8.045901939390002e-05	6.473653801827979e-09	1.351203401930197e-07
832.963495184671	-2.1013411630787004	4.415634683648945	693828.1843102635	1176.1027439550026	-1.889237236730878	1383217.6643384865	3.569217336650524	815.15669498511	-1.3038713704571592	1.7000805506978305	664480.4373790476	840.5142433697694	774.3234403033589	0.97021	17.002748	0.0788147084695102	0.0496194962666166	-0.0221935393	0.0970652062	0.0993268518	0.0379313491	0.0034653047	0.1784193302	0.0154554561	0.0623014422	-0.0011056525	0.2081024352	0.0481246803	-0.1309223668	-0.1134638809	-0.0722991088	-0.1055858419	0.0882876167	-0.0414816179	-0.0241107455	-0.1628201666	0.07349667	0.0032057174	-0.0369878678	-0.0896709039	0.0308533488	-0.1291172075	-0.0876741203	0.0880961475	0.0835925053	0.0054191681	-0.1021228966	0.253720204	0.0821581084	-0.0804690126	-0.226943673	0.0567769235	0.0361886111	-0.0289760275	0.0287404134	0.1088787002	0.1274455948	0.1209987469	-0.0105585563	-0.0310097126	0.0353143865	-0.0976505526	-0.1338712663	-0.0104414516	-0.2051202753	0.0830911283	0.0398304738	-0.0723399826	0.0680357742	0.1263348363	0.0606603977	-0.0203134471	0.1172464138	0.0064520143	0.1712786255	0.0106621735	0.088445614	0.0809061769	-0.0548909098	0.0578229513	-0.0664288486	0.1218180178	0.027286518	0.0243028005	0.0728373984	-0.0329770852	0.0933574872	0.0986692141	-0.0237500125	0.0192015266	-0.1714492483	0.1353419105	-0.1154878013	0.052614544	-0.2777545985	-0.0170801552	0.0448427185	0.1057237254	-0.0925576372	0.1000444107	-0.1516629737	0.0685539832	-0.087735327	0.0674088827	0.1808414522	-0.1109984035	0.0536679807	-0.0429854494	-0.0964417863	-0.0644272142	-0.0542894482	0.0206879355	0.0320794221	0.0595945417	-0.0681116789	-0.2116942016	0.0105834735	0.1267588396	0.0470462114	0.0232117757	0.129359038	0.0749439304	-0.0889097913	0.0260527134	-0.1488522739	-0.1792389413	-0.0280007362	0.0243204356	-0.0492120426	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	-0.0166880025220308	5.426341139979848e-05	2.9445178167437802e-09	0.0002784894281753	0.0091014812157794	0.0470896312036187	0.0022174333668928	8.283696032118525e-05	-0.0191749754411389	-0.0079714778401367	6.354445895579049e-05	0.0003676796831682	-0.0011915598826374	-0.0003295229577352	1.0858537967455443e-07	1.4198149539108546e-06	-0.0002667332759591	-6.389169314209998e-05	7.114664050387339e-08	4.0821484525642664e-09	-0.000448159256609	-8.057206940980001e-05	6.491858368977631e-09	2.008467192843315e-07
832.3974435236626	-0.5660516610084869	0.320414482930467	692885.503984729	1181.0318372274182	4.929093272415685	1394836.200544771	24.295960488173563	814.0631686638607	-1.0935263212493282	1.195799815265089	662698.8425750453	838.8576061274633	773.8017406493194	1.076182	18.859896	0.0349132485079147	0.0228345094804747	0.1410925046	0.0295578331	-0.0559232394	-0.0017859082	0.1532290193	0.1264418226	-0.1476657416	-0.0502650486	0.028113657	0.0954555026	0.1513853683	-0.009439959	-0.0217157881	0.0500380083	0.1613480226	-0.0312577085	-0.1036500293	-0.1419618229	-0.0550088044	-0.0164399279	0.0239429946	0.1165523295	0.0487429059	-0.0701566215	-0.0587727448	-0.0583065072	0.0882259762	-0.1218082298	-0.097831425	0.0295108703	0.1280609766	0.051054629	0.0901905296	0.1942781972	-0.0938179509	-0.0209367273	0.0150576264	0.0651123692	0.0239798916	0.0494817862	-0.0923633426	0.0984367909	-0.1842496251	-0.0078882766	0.0713869702	0.0174272361	-0.0142134302	-0.0374295954	-0.0867843391	0.1037738214	-0.1208460588	-0.1005517191	-0.1441813092	-0.0848254571	0.0724793356	0.1144699461	-0.039805751	0.1145307463	-0.0339361542	-0.0951221761	-0.0242323931	0.0427054796	0.0991259895	-0.0850415503	0.0968172981	-0.0609919589	0.0862426057	0.1348087564	0.0777987639	0.0797555863	-0.0926020508	0.1603500764	0.0622033921	-0.0330772979	-0.1419710973	0.0593313941	0.05545052	0.0688562159	0.0444909432	0.0586860646	-0.0369451824	-0.0926269037	-0.0158290534	0.1255330628	-0.0694679907	-0.196307755	-0.0814433333	-0.0253974935	0.116582999	0.0650653479	-0.1287093691	-0.0594091398	-0.1526694854	-0.1517366553	0.1035256793	0.0903529673	-0.0830344388	0.0635136571	-0.1901901987	-0.0188513679	0.053137719	-0.0810609281	-0.1584060971	0.0794780948	-0.0424226084	-0.0199935208	0.0444237577	0.0337168006	-0.0943951878	-0.0660550306	-0.0738908448	-0.0182446571	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	-0.0167018896146231	-1.3887092592299031e-05	1.9285134066708664e-10	0.000278953116699	-0.0020352259140707	-0.01113670712985	0.000124026245696	4.142144521304916e-06	-0.0002640711947066	0.0189109042464323	0.0003576222994177	6.973359587377107e-08	-0.0012415709827551	-5.001110011769992e-05	2.501110134982604e-09	1.5414985052194647e-06	-0.0003137219667614	-4.69886908023e-05	9.842147242864097e-08	2.2079370633141523e-09	-0.0004481944664698	-3.520986079997082e-08	1.2397342975533218e-15	2.0087827977414866e-07
831.6209714186707	-0.7764721049918535	0.60290892983048	691593.4401033336	1176.8563160060608	-4.175521221357485	1384990.7885233571	17.434977470006704	813.3734439809415	-0.6897246829191772	0.4757201382279595	661576.3593734178	838.3226495485429	766.4870280539343	1.105525	19.374121	0.0766635445412813	0.0430829523088752	0.0187315134	0.0522200095	-0.1963236519	0.0824595997	-0.1171888455	0.041953221	-0.0959999806	0.0848072624	-0.15256208	-0.0446556063	0.0007916071	0.0555581012	0.0128978214	-0.07422714	-0.0345457372	0.0399895538	-0.1737552085	0.1436955796	0.0359127495	0.1289707522	-0.0399356897	-0.119160562	-0.0622497595	-0.1382074764	0.0300306106	-0.1146853628	-0.0193951661	-0.010904924	-0.042293106	0.0577613928	-0.0785409386	-0.0379060667	0.0409999888	0.1121720153	-0.2064562049	0.0402327813	-0.0729194103	-0.1019349783	0.0108099087	0.0349406539	0.099053358	0.0440555014	0.0473174898	-0.1000857411	-0.0414471105	0.0136209319	0.1549341005	0.0250402459	-0.0636746064	-0.1539524796	0.0214438648	-0.0043285893	0.0397841308	-0.0427445187	0.0758090533	-0.1470208369	0.0964151511	0.0781153877	0.0131789009	0.2961728095	-0.0233471643	0.0775151755	0.0878004855	-0.1028435158	0.0548254484	-0.0825794066	-0.1927939238	-0.0912472837	-0.0199730014	-0.1016124325	-0.1228391067	-0.0924957629	0.1167162825	0.083814237	0.0554217754	-0.0958017101	0.1018427973	0.0031457531	-0.0006210027	0.0613218702	-0.0184314336	0.1121147536	0.0523472802	0.0417967263	-0.0011907051	-0.0561046247	-0.0156997407	-0.0395088138	-0.0185039474	-0.0403025829	0.0831978446	0.131394896	0.0052836624	-0.0135561	0.1515789805	0.1541110546	0.0133760723	0.0447032704	-0.2184384685	-0.0490940254	0.0519257108	-0.0170356435	0.0085225828	0.0812120228	0.017634161	-0.0660133031	0.1471875245	-0.0692762348	0.0233185789	-0.12551905	0.1111970363	0.0811964935	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	-0.0031516104970705	0.0135502791175526	0.0001836100641635	9.932648725244966e-06	-0.0401972061626594	-0.0381619802485886	0.0014563367364936	0.0016158153832833	0.0065583165443285	0.0068223877390351	4.654497446173646e-05	4.301151589561291e-05	-0.0011021255742882	0.0001394454084669	1.94450219425006e-08	1.2146807815000944e-06	-0.0005367529167903	-0.0002230309500289	2.881036936828947e-07	4.974280467079368e-08	-0.0004482960566961	-1.0159022630003593e-07	1.0320574079692511e-14	2.009693544492729e-07
832.5766477631273	0.955676344456606	0.9133172753539412	693183.8744004866	1169.3920303816649	-7.46428562439587	1367477.7207201526	55.71555988256285	814.9588678582397	1.58542387729824	2.513568870707384	664157.9563007838	839.2321247093779	763.9466665667156	1.085414	19.021681	0.0597256143364101	0.0283524852698921	0.0682594248	0.1086582818	0.1265689075	0.067522263	-0.0783631393	-0.1384486339	0.0824053145	-0.0405212708	-0.1294954052	0.0955121231	-0.0868050356	0.0650248124	0.1379260978	-0.0900957207	0.0236014519	0.0433708542	0.0699555717	0.15194979	0.0180866631	-0.0016598732	0.0110084403	0.1723102549	-0.0028990642	-0.1922521499	-0.0404666224	0.13044728	-0.1510454872	-0.0352282712	0.077830501	-0.0266765655	-0.0366983735	0.0248804197	0.0641516442	-0.0446624643	0.0768169293	0.019966666	-0.1394830491	-0.1161433787	0.0940464862	-0.1726904101	-0.0190206734	0.076405831	-0.0719057201	-0.0923544292	0.0010512279	-0.1432664541	-0.0432429718	-0.1732426315	-0.0560989085	0.115747158	-0.0164591862	-0.1199163304	0.0007164617	0.1142491108	-0.0426913643	-0.1455746828	-0.0646261718	0.0445348415	0.0212847307	-0.2235064431	-0.0940940489	0.0336883715	0.0083669741	-0.2356989139	-0.1163444206	0.0866154612	-0.0385658843	-0.0999228843	0.1879064357	-0.0496786308	0.0289909055	-0.0267149793	0.0210218936	0.0649893972	-0.0356723394	0.0588927272	0.0781435517	0.0764759467	-0.0104775455	0.1335538876	-0.0595960243	-0.0844429999	0.1140852856	-0.1095308407	0.0021252239	-0.1966957397	0.1199332099	0.1403681585	-0.0950658956	-0.0330012935	-0.0193517982	-0.0567079037	0.0956508889	0.1050522795	0.0940693001	0.0448924856	-0.1625257888	0.2251081308	-0.1314737471	0.1074995917	0.1694932836	-0.0944374276	0.0683682935	0.1828280392	-0.0316990966	0.1169481525	0.0168636922	0.0057505282	-0.0463771042	0.0317879862	-0.1062335304	0.1205541727	0.0660076536	-0.0616009311	-0.1289999139	-0.0703125971	-0.0029277119118802	0.0002238985851903	5.0130576450218034e-08	8.571497038965217e-06	-0.0273232503308804	0.012873955831779	0.0001657387387585	0.0007465600086439	-0.0028750771537673	-0.0094333936980958	8.898891666327355e-05	8.266068640114678e-06	-0.0015415564444201	-0.0004394308701319	1.930994896248789e-07	2.376396271333141e-06	-0.0004002836557073	0.0001364692610829	1.6022700502640028e-07	1.862385922054001e-08	-0.0002803088634841	0.000167987193212	2.8219697083245832e-08	7.85730589477478e-08
834.9483276964351	2.371679933307746	5.624865706054635	697138.7099230735	1180.391006941648	10.99897655998302	1393322.9292687175	120.97748536705592	814.6046942181806	-0.3541736400591162	0.1254389673127244	663580.8078422955	839.3095173627156	777.9920603197675	1.134785	19.886904	0.0550254682425419	0.0259048646297628	0.0690594901	0.0227735378	0.0478666957	-0.0563090296	0.1893793103	-0.1995358567	0.0835010683	-0.1600605373	0.1237879336	0.0468971924	0.0076566823	0.1101284	-0.0576058495	0.0799328132	-0.0024396406	0.1491382488	-0.0214422547	-0.0418916462	-0.179621632	-0.1581447307	-0.0213156799	-0.4482035747	0.0044478076	0.2595666575	-0.0013741287	-0.0304627071	-0.0320905248	0.210662105	0.0813350103	-0.0196770387	0.0082977717	-0.051145787	0.103475076	0.1219991586	-0.1086351409	-0.0908089538	0.1076213656	0.1129724946	0.0711920115	0.0404481637	0.04335416	-0.0274354849	-0.086042649	-0.0868138424	0.0382314231	-0.0751293617	-0.0406483188	-0.1076627141	0.2044494805	0.1532422121	0.0514669411	0.0491192325	-0.047121259	0.1331985671	0.0555331928	0.133906572	-0.2053319612	-0.0114399221	-0.0125435092	0.401361452	0.0344134087	-0.2450829194	-0.0856812351	0.2523320798	-0.0426070918	-0.0902295647	-0.0342643225	0.0026185094	-0.1508445404	0.01008978	0.0870068999	0.0980296165	-0.0103292139	-0.0144983623	0.0173756286	0.0127140824	0.0130874905	0.1166558653	-0.1629904997	0.0976954432	-0.0663667523	-0.0434588707	0.0328834268	-0.1086241037	0.0845952502	0.0802534814	0.0699098867	-0.0349052272	0.0567026275	-0.0301009935	-0.0246597296	-0.0942537295	-0.0749681504	0.2247004518	0.1254690181	0.3304477041	0.4376447615	-0.4591628576	0.0561313435	0.0195397213	0.2547553698	-0.011468814	0.187972089	-0.1116606096	-0.1127185439	-0.0134797466	0.0160157314	-0.0752640946	0.0103655683	-0.0189090249	0.046675593	-0.0208794079	0.063080731	-0.0674542747	-0.1289999139	-0.0586099215	-0.0166974542218838	-0.0137697423100036	0.0001896058032839	0.0002788049774919	-0.0351214629111353	-0.0077982125802548	6.081211944684576e-05	0.0012335171570182	0.0113018483086761	0.0141769254624434	0.0002009852155676	0.0001277317751923	-0.0016610695790648	-0.0001195131346447	1.4283389352602198e-08	2.7591521464945123e-06	-0.0003021274869445	9.815616876280004e-05	9.128101836739901e-08	9.634633466191281e-09	-0.0004482513178734	-0.0001679424543893	2.820466798630212e-08	2.009292439752399e-07
836.2472974360488	1.2989697396137672	1.687322384432258	699309.5424690956	1179.6874871008174	-0.703519840830495	1391662.5672222413	0.494940166442165	817.3461421791319	2.741447960951291	7.5155369226039905	668054.7161351097	842.3327729042416	784.1703195143116	1.132479	19.846485	0.0639272133632782	0.0392972351597579	-0.1361094351	0.0435350902	0.0115473786	-0.1114568226	0.00526937	0.0424616731	0.130723325	0.0225758238	0.0672931568	-0.0841193431	0.0441392991	-0.0667108581	-0.1426758916	-0.0746003258	-0.1685335906	0.0658345203	0.1130079382	-0.1707718484	0.0780138012	0.0067864587	-0.1158520007	0.0279268791	-0.0630499812	0.0394636983	0.1024857859	-0.1312829852	0.0708785587	0.1479013816	0.0057634571	-0.0126298058	-0.0554295752	-0.0623983083	0.1423191966	-0.0873396027	-0.0474056995	-0.054566471	0.1146769469	0.036330112	0.0717431563	0.0001220422	-0.0062349307	0.0011310861	0.0394466075	-0.1208133106	-0.0388000511	0.0951321182	0.0779065306	0.316809714	0.0301134163	0.1887012327	0.0144127629	-0.098429365	0.1320013909	0.1054934322	-0.0644682614	0.1525552858	0.1200197112	-0.1449473228	0.1048218285	0.0468224308	0.049337628	0.0471547741	0.0142310406	0.171128883	0.1253256575	0.0451549532	-0.1071743941	0.0749442772	-0.0488845421	0.0856547283	0.0331753862	0.1121050827	-0.1043173602	0.0406090087	-0.050157182	-0.1160671273	0.0606675705	0.1215911196	-0.0403840174	0.0668124789	0.0217039742	0.0590302864	0.0613334092	-0.0470876777	-0.2851154101	-0.0302231686	-0.1341306936	-0.1094069495	-0.0829319422	-0.080217685	0.1531820606	-0.0449121372	-0.1191736133	0.2096297835	-0.0007282428	0.0532905634	0.2917317259	-0.1426433003	-0.0922440415	-0.0195175389	-0.1526941753	0.072757826	-0.028155252	0.0465592613	0.1053883008	0.0557505668	-0.1667972166	0.1835800106	-0.0274784672	0.060400402	-0.0583146921	0.0420439395	0.0601105761	-0.0731227308	-0.1282045865	-0.0462651033	-0.0167555777883308	-5.812356644700062e-05	3.378348976518896e-09	0.0002807493870208	-0.069120088959437	-0.0339986260483017	0.0011559065731722	0.0047775866977604	0.000641401176189	-0.0106604471324871	0.0001136451330645	4.113954688166327e-07	-0.001742000654726	-8.093107566119998e-05	6.5498390076788755e-09	3.034566281065813e-06	8.90205194448157e-07	0.0003030176921389	7.924652882224811e-13	9.181972174921437e-08	-0.0004479997533527	2.515645206999833e-07	6.328470807501231e-14	2.007037790040801e-07
834.0508330912664	-2.1964643447823846	4.82445561790031	695640.7921802356	1182.2063545934932	2.518867492675781	1397611.8648412365	6.344693445658777	815.2917506349381	-2.054391544193777	4.220524616854892	664700.6386533821	840.5625366944262	781.7915779705196	1.073218	18.807961	0.0888847868566559	0.0548989614956556	-0.0866972577	-0.0638156859	-0.0312357465	0.1489585073	0.0714214552	0.0869118414	-0.1054610218	0.1911080014	0.1184528996	0.0203463226	0.0297878141	0.0031180325	0.0039533343	0.0502855969	-0.1291302595	-0.0428207265	-0.1029093541	0.0007708977	0.0253916109	-0.0973191289	-0.0319892411	0.0060029557	-0.1103832152	0.1002321472	0.0211274898	-0.0084058572	0.0252151546	-0.0556357794	-0.032744261	0.0772821185	0.1203445618	-0.0450948236	-0.1063662493	-0.0028318898	0.0128181313	0.0579640532	-0.0670220989	0.0912541325	0.0004162081	-0.1604474474	0.0480477232	-0.0200846994	-0.0998079103	-0.1182129841	0.203239263	-0.1768315741	0.0120509105	0.0937182897	-0.0302173525	-0.1195061855	-0.051454024	0.0824737328	0.1595257393	-0.1012675987	0.0490703907	0.0484422332	0.0262612116	0.0189710766	0.1368556398	0.0440327695	0.0848312316	0.0001300027	-0.0908220171	0.0045346237	-0.0426291734	-0.0460663226	0.0603798271	0.0703578992	0.0966610724	0.0278484208	-0.0002398766	-0.0774994241	0.0527486013	-0.0124401312	0.0004229264	0.1239739411	0.0671399851	-0.1164892177	-0.1306571564	0.0895580793	-0.2270914391	-0.0859216398	-0.103092726	0.0947638039	0.0376604057	-0.1391211461	0.0227785039	-0.0576331603	-0.0574560654	0.0055711539	-0.1200403519	0.1306376582	-0.0541387207	0.2179126485	0.0068432608	-0.1362535368	-0.1360731142	0.0808410022	-0.2086255018	-0.0500576281	-0.0599702194	0.1030506527	-0.0671649655	-0.0165573627	-0.0044456315	0.1321839059	-0.0513285006	-0.0128623082	0.0657531534	-0.0043344001	0.1191271498	-0.0549694034	0.0570992244	-0.0785907625	-0.1266188352	-0.033413395	-0.0167476907887191	7.886999611701057e-06	6.220476287497261e-11	0.0002804851467545	-0.0272865925942511	0.0418334963651858	0.001750041418136	0.0007445581354046	0.006681790071525	0.006040388895336	3.648629800689847e-05	4.464631855993007e-05	-0.0024150352275414	-0.0006730345728154	4.52975536204808e-07	5.832395150265942e-06	-0.0001459587576133	-0.0001468489628077	2.1303958924018058e-08	2.15646178777114e-08	-0.00044817650966	-1.7675630729999678e-07	3.1242792170330894e-14	2.008621838110201e-07
831.9995346080175	-2.0512984832489565	4.207825467379469	692223.2255879577	1176.027100474564	-6.179254118929293	1383039.74105061	38.18318146630464	813.482675397354	-1.8090752375841248	3.2727532152400576	661754.0631716368	838.3886412916107	772.321165223824	1.148018	20.118811	0.1194495487617254	0.0647259246794428	0.1241612136	-0.0027859521	-0.043159489	-0.0554050271	-0.0670027451	0.0503347441	-0.0995118439	-0.0796236229	-0.1134674855	-0.0147151275	-0.0437912708	-0.0372813561	0.0726956446	-0.138118641	0.1638680515	0.0036528481	0.0052610084	0.0979044735	0.0200810838	0.0607898789	0.0777661908	-0.0805103469	-0.1049984485	0.0611709226	0.0263889493	0.0167488185	-0.0172140685	0.0003636046	0.1178539052	0.0407210282	0.0430558042	0.0288268284	0.0099987007	0.0019381851	-0.0303174167	0.0400357672	0.0790238634	0.0623545948	-0.0428813271	0.1706088098	-0.0348361371	0.0288839645	0.0458733753	-0.0357284902	0.2134341268	-0.0310762556	-0.0887876044	0.0502067654	-0.2101875661	-0.0481919858	-0.0490103637	-0.171734028	-0.1218137827	-0.0368040277	-0.0634001535	-0.0639911059	0.0314193082	0.0976603509	0.0284087491	0.0477964456	0.1834238643	-0.1091040458	-0.044899128	0.0869295757	0.0655535057	-0.0247552318	-0.0393127283	-0.071056954	0.0589038207	-0.065463114	-0.0727607382	0.0171374889	-0.1153916935	-0.0655570221	0.0519503111	0.0159898201	-0.0639973143	-0.0447331648	-0.0723173449	0.0145977909	-0.1588159832	0.0164717448	-0.0338187411	0.161052427	-0.0501734768	-0.0305780184	0.0221274685	0.0271937993	0.1303545321	-0.1245858777	0.165543303	-0.0205723307	0.0420900842	0.1267507762	0.0693108669	-0.0841679827	-0.0888329931	-0.1328131175	-0.1552332052	-0.0866663162	-0.0634052956	-0.0315207051	0.1633974939	-0.1586159657	0.1659784046	-0.1386221008	-0.1298210275	0.0992251474	0.1519399008	0.2077327329	-0.0085477046	0.1080046264	0.0540487397	-0.0838433825	-0.1242524367	-0.0201956026	-0.0167397472835375	7.943505181601251e-06	6.309927457012593e-11	0.0002802191391167	-0.0691090206193791	-0.0418224280251279	0.001749115485917	0.0047760567309697	0.0507549799533109	0.0440731898817859	0.0019424460663559	0.0025760679900609	-0.0017590293334722	0.0006560058940692	4.303437330535306e-07	3.094184196015652e-06	-0.0001311058131476	1.4852944465699995e-05	1.7188734241093404e-08	2.2060995930116815e-10	-0.0004481156012023	6.09084577000399e-08	3.70984021939755e-15	2.008075920408988e-07
